school,subject,course,ID,"Disciplinary
Belonging.Score.pre","Disciplinary
Belonging.Score.Range.pre","Disciplinary
Belonging.Score.SD.pre",Community_1.pre,Community_2.pre,Community_3.pre,"Disciplinary
Belonging.Score.post","Disciplinary
Belonging.Score.Range.post","Disciplinary
Belonging.Score.SD.post",Community_1.post,Community_2.post,Community_3.post,"Disciplinary
Belonging.Score.diff",Self-Efficacy.Score.pre,Self-Efficacy.Score.Range.pre,Self-Efficacy.Score.SD.pre,Efficacy_1.pre,Efficacy_2.pre,Efficacy_3.pre,Efficacy_4.pre,Efficacy_5.pre,Self-Efficacy.Score.post,Self-Efficacy.Score.Range.post,Self-Efficacy.Score.SD.post,Efficacy_1.post,Efficacy_2.post,Efficacy_3.post,Efficacy_4.post,Efficacy_5.post,Self-Efficacy.Score.diff,"Social
Belonging.Score.mid","Social
Belonging.Score.Range.mid","Social
Belonging.Score.SD.mid",SocialBelongingMid_1.mid,SocialBelongingMid_2.mid,SocialBelongingMid_3.mid,SocialBelongingMid_4.mid,SocialBelongingMid_5.mid,SocialBelongingMid_6.mid,SocialBelongingMid_7.mid,SocialBelongingMid_8.mid,SocialBelongingMid_9.mid,SocialBelongingMid_10.mid,"Course
Climate.Score.mid","Course
Climate.Score.Range.mid","Course
Climate.Score.SD.mid",Climate1Mid_1.mid,Climate1Mid_2.mid,Climate1Mid_3.mid,Climate1Mid_4.mid,Climate1Mid_5.mid,Climate1Mid_6.mid,Climate1Mid_7.mid,Climate1Mid_8.mid,Climate1Mid_9.mid,Climate2Mid_1.mid,Climate2Mid_2.mid,Climate2Mid_3.mid,Climate2Mid_4.mid,Climate2Mid_5.mid,Climate2Mid_6.mid,Climate2Mid_7.mid,Climate2Mid_8.mid,Climate2Mid_9.mid,Climate3Mid_1.mid,Climate3Mid_2.mid,Climate3Mid_3.mid,Climate3Mid_4.mid,Climate3Mid_5.mid,Climate3Mid_6.mid,Climate3Mid_7.mid,Climate3Mid_8.mid,Major,Major_9_TEXT,CourseInfluMaj_1,DiscPicture.pre,DiscPicture.post,survey,BarriersClosed1_1,BarriersClosed1_2,BarriersClosed1_3,BarriersClosed1_4,BarriersClosed1_5,BarriersClosed1_6,BarriersClosed2_7,BarriersClosed2_8,BarriersClosed2_9,BarriersClosed2_10,BarriersClosed2_11,BarriersClosed2_12,IndigenousIdentity,TwoSpirit,GeographicOrigin,RaceIdentity,RaceIdentity_10_TEXT,Racialization,ParentEducation,GenderIdentity,GenderIdentity_5_TEXT,TransIdentity,TransIdentity_4_TEXT,SexualIdentity,SexualIdentity_7_TEXT,LanguagesSchool,LanguagesSchool_18_TEXT,LanguagesHome,LanguagesHome_18_TEXT,WhenCanada,DisabilitySpecific,DisabilitySpecific_9_TEXT,DisabilityImpacts1,DisabilityImpacts1_6_TEXT,DisabilityImpacts2,DisabilityImpacts2_13_TEXT,PaidWork_5,Enrichment_1,Commuting_1,PersonalCommitments_1,NonExam,TermExam,FinalExam,TotalGrade,WeightedExam,Other,section
YorkU,Chemistry,CHEM 1000,b76f4fbf85db437a,5,0,0,5,5,5,6,0,0,6,6,6,1,4,0,0,4,4,4,4,4,3.4,2,0.8944271909999159,4,4,3,2,4,-0.6000000000000001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,undecided,NA,-3,people who wants to work in the medical field,"someone that is grounded in chemistry
",3,1,5,5,6,0,5,1,2,1,8,7,7,No,NA,NA,"Black (examples: African, Afro-Caribbean, African-Canadian descent)",NA,No,At least one of my parents/guardians has completed a university degree,Woman,NA,No,NA,Heterosexual/Straight,NA,Prefer not to answer,NA,English,NA,University or equivalent,I don't have a disability or ongoing medical condition,NA,NA,NA,NA,NA,0,NA,NA,NA,65.65654166666667,36.875,33.11,56.048474999999996,35.290142857142854,NA,
YorkU,Chemistry,CHEM 1000,b9752986f25bc04f,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.4,1,0.5163977794943222,7,6,6,6,6,6,7,7,7,6,5.769230769230769,4,1.1066234158987351,6,6,6,3,5,7,6,7,6,6,6,6,6,6,6,7,7,6,6,6,6,6,6,6,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,NA,NA,"East Asian (examples: Chinese, Korean, Japanese, Taiwanese descent)",NA,Yes,At least one of my parents/guardians has completed a university degree,Woman,NA,No,NA,"Asexual,Questioning/Unsure",NA,English,NA,English,NA,Kindergarten or earlier,"Blind/Visually impaired,Mental health condition (e.g., depression, anxiety, etc.)",NA,None of the above,NA,"Concentrating, learning, and/or remembering,Emotional, mental, or psychological health/wellbeing,Energy and fatigue,Executive functioning (i.e., planning, focussing, prioritizing tasks, managing time, etc.)",NA,12,10,8,0,70.87486666666666,58.584,81.08,86.33296,65.22942857142857,NA,
YorkU,Chemistry,CHEM 1000,b9b429f58da44f2e,3.6666666666666665,3,1.5275252316519468,2,5,4,NA,NA,NA,NA,NA,NA,NA,7,0,0,7,7,7,7,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Person who likes math and wants to create bombs.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,NA,NA,"White (examples: European descent including German, Scottish, etc.)",NA,No,At least one of my parents/guardians has completed a university degree,Woman,NA,No,NA,Heterosexual/Straight,NA,Not listed. Please specify (optional):,English,German,NA,Kindergarten or earlier,"Mental health condition (e.g., depression, anxiety, etc.)",NA,"How people treat me at school,My accessibility and support need(s) at school,How included I feel in a class",NA,"Concentrating, learning, and/or remembering,Emotional, mental, or psychological health/wellbeing,Energy and fatigue,Executive functioning (i.e., planning, focussing, prioritizing tasks, managing time, etc.)",NA,1,5,50,5,58.84814166666666,NA,25.68,41.101955,NA,NA,
YorkU,Chemistry,CHEM 1000,bad275829b331e4c,2.6666666666666665,2,1.1547005383792515,2,4,2,NA,NA,NA,NA,NA,NA,NA,6,0,0,6,6,6,6,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.6,5,1.4298407059684812,1,3,2,2,2,1,3,3,6,3,4.653846153846154,2,0.6894814104706634,5,4,5,4,5,3,5,5,5,5,5,5,4,5,5,5,3,5,5,5,5,3,5,5,5,5,NA,NA,NA,"Someone organized, disciplined and has good grades.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,NA,NA,"South Asian (examples: East Indian, Pakistani, Bangladeshi, Sri Lankan, Indo-Caribbean descent)",NA,Yes,"My parent(s)/guardian(s) have not completed a university degree, but may hold a high school diploma, college-level certificate/diploma, or an incomplete college or university degree",Woman,NA,No,NA,Heterosexual/Straight,NA,"English,French,Not listed. Please specify (optional):",Tamil,French,NA,Kindergarten or earlier,"Mental health condition (e.g., depression, anxiety, etc.)",NA,None of the above,NA,"Concentrating, learning, and/or remembering,Emotional, mental, or psychological health/wellbeing,Energy and fatigue,Executive functioning (i.e., planning, focussing, prioritizing tasks, managing time, etc.),Using your hands or fingers, or doing other physical activities",NA,5,15,10,5,73.89583333333334,53.125,42.23,69.4207,49.45471428571428,NA,
YorkU,Chemistry,CHEM 1000,bc83b1d78976314f,NA,NA,NA,NA,NA,NA,5.333333333333333,4,2.0816659994661326,6,3,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,0,0,7,7,7,7,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"biological sciences (e.g. biochemistry, biology, biotechnology, botany, ecology, evolution, molecular biology, neuroscience, physiology)",NA,0,NA,I think being in this community might require hard work and a lot of time. I am interested in med school and if being in the community will help me achieve my goal then I might be a part of this community,3,0,6,0,0,0,6,5,1,7,6,6,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,74.66653333333333,64.916,96.28,95.44996,73.97857142857143,NA,
YorkU,Chemistry,CHEM 1000,bd5e8a5021659229,4.666666666666667,1,0.5773502691896258,4,5,5,NA,NA,NA,NA,NA,NA,NA,6.4,2,0.8944271909999159,7,7,5,6,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Individuals working in labs and studying the structure and behaviour of molecules.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,NA,NA,"Middle Eastern / West Asian (examples: Arab, Persian, Egyptian, Iranian, Turkish)",NA,I am not certain,At least one of my parents/guardians has completed a university degree,Woman,NA,No,NA,Heterosexual/Straight,NA,Persian / Farsi,NA,"English,Persian / Farsi",NA,Grade 4,I don't have a disability or ongoing medical condition,NA,NA,NA,NA,NA,1,0,14,0,76.66666666666666,66.25,94.26,96.5484,74.70657142857144,NA,
YorkU,Chemistry,CHEM 1000,bd65516c9bd37955,6,0,0,6,6,6,NA,NA,NA,NA,NA,NA,NA,6,0,0,6,6,6,6,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.5,5,1.35400640077266,6,6,5,5,6,2,7,6,6,6,6.615384615384615,2,0.6373020054525533,7,7,5,7,7,7,7,7,7,6,5,7,7,6,7,7,7,7,7,7,6,6,7,7,6,6,NA,NA,NA,A person in a laboratory setting,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,NA,NA,"White (examples: European descent including German, Scottish, etc.)",NA,No,At least one of my parents/guardians has completed a university degree,Man,NA,No,NA,Heterosexual/Straight,NA,English,NA,English,NA,Kindergarten or earlier,I don't have a disability or ongoing medical condition,NA,NA,NA,NA,NA,30,10,15,0,68.57579166666665,32.125,16.89,45.194424999999995,27.281285714285715,NA,
YorkU,Chemistry,CHEM 1000,c31679449c037def,5.333333333333333,1,0.5773502691896258,5,6,5,5.666666666666667,1,0.5773502691896258,5,6,6,0.3333333333333339,6.4,1,0.5477225575051661,7,6,6,6,7,6.2,1,0.44721359549995787,7,6,6,6,6,-0.20000000000000018,2,2,0.9428090415820634,3,1,1,1,3,1,3,2,2,3,5.3076923076923075,3,0.8840466399113011,5,6,5,6,6,6,5,6,6,5,3,3,5,6,6,6,6,5,5,5,4,6,6,6,5,5,"biological sciences (e.g. biochemistry, biology, biotechnology, botany, ecology, evolution, molecular biology, neuroscience, physiology)",NA,0,"I imagine a collaborative community of masters and pHD students, who work in labs and conduct experiments to enhance our understanding of chemistry.","I think it would be a collection of men and woman of diverse ethnic backgrounds, who have a passion for what they are studying.",3,4,8,4,7,2,7,3,0,4,3,3,7,No,NA,NA,"South Asian (examples: East Indian, Pakistani, Bangladeshi, Sri Lankan, Indo-Caribbean descent)",NA,Yes,At least one of my parents/guardians has completed a university degree,Man,NA,No,NA,Heterosexual/Straight,NA,"English,Hindi,Punjabi",NA,"English,Punjabi",NA,Kindergarten or earlier,I don't have a disability or ongoing medical condition,NA,NA,NA,NA,NA,0,0,15,15,76.00026666666668,66.875,97.97,97.94108000000001,76.1767142857143,NA,
YorkU,Chemistry,CHEM 1000,c4ff9450142170fd,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,1,1,1,1,1,1,1,1,1,1,4.730769230769231,6,1.8880189047293419,4,4,1,2,4,4,1,7,5,7,5,2,7,4,3,7,4,7,6,6,4,7,6,6,6,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,NA,NA,"White (examples: European descent including German, Scottish, etc.)",NA,No,At least one of my parents/guardians has completed a university degree,Not listed. Please specify (optional):,wizard,No,NA,Heterosexual/Straight,NA,English,NA,Prefer not to answer,NA,Kindergarten or earlier,"Mental health condition (e.g., depression, anxiety, etc.),Neurological condition (e.g., learning disability, autism spectrum disorder, traumatic brain injury, attention deficit / hyperactivity disorder, etc.),Physical disability",NA,How included I feel in a class,NA,"Concentrating, learning, and/or remembering,Emotional, mental, or psychological health/wellbeing,Energy and fatigue,Executive functioning (i.e., planning, focussing, prioritizing tasks, managing time, etc.),Pain",NA,50,9,6,20,64.95479166666665,NA,54.39,63.443325,NA,NA,
YorkU,Chemistry,CHEM 1000,c68fc90a2c80b46a,4.333333333333333,1,0.5773502691896258,4,5,4,NA,NA,NA,NA,NA,NA,NA,6,0,0,6,6,6,6,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,smart people,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,NA,NA,"Middle Eastern / West Asian (examples: Arab, Persian, Egyptian, Iranian, Turkish)",NA,I am not certain,At least one of my parents/guardians has completed a university degree,Man,NA,No,NA,Heterosexual/Straight,NA,Arabic,NA,Arabic,NA,University or equivalent,I don't have a disability or ongoing medical condition,NA,NA,NA,NA,NA,28,15,4,NA,70.25460833333334,42.834,48.65,67.96999500000001,45.64328571428572,NA,
YorkU,Chemistry,CHEM 1000,c6e3f1474497c171,6.333333333333333,1,0.5773502691896258,6,7,6,3.6666666666666665,2,1.1547005383792515,3,5,3,-2.6666666666666665,7,0,0,7,7,7,7,7,7,0,0,7,7,7,7,7,0,3,4,1.632993161855452,6,6,3,2,2,2,2,2,3,2,5.153846153846154,6,1.61721508012528,5,6,5,5,3,3,5,7,7,6,6,6,1,6,6,6,2,6,6,5,5,2,6,6,7,6,"biological sciences (e.g. biochemistry, biology, biotechnology, botany, ecology, evolution, molecular biology, neuroscience, physiology)",NA,0,Very ambitious and hardworking.,"Hard working, interested and dedicated to science",3,4,3,7,2,7,3,6,7,5,3,3,3,No,NA,NA,"Middle Eastern / West Asian (examples: Arab, Persian, Egyptian, Iranian, Turkish)",NA,No,At least one of my parents/guardians has completed a university degree,Woman,NA,No,NA,Heterosexual/Straight,NA,"English,Persian / Farsi",NA,Persian / Farsi,NA,University or equivalent,I don't have a disability or ongoing medical condition,NA,NA,NA,NA,NA,13,15,16,15,71.541625,61.875,78.72,88.507625,67.54457142857143,NA,
YorkU,Chemistry,CHEM 1000,c88d60a8327996b5,4.333333333333333,1,0.5773502691896258,4,4,5,4.666666666666667,1,0.5773502691896258,4,5,5,0.3333333333333339,3.6,1,0.5477225575051661,4,3,3,4,4,4,0,0,4,4,4,4,4,0.3999999999999999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"other (e.g. social sciences, humanities, business)",Kinesiology,1,inclusive,"Chemists 
labs
scientsists",3,3,3,5,3,4,3,4,2,3,2,2,2,No,NA,NA,"South Asian (examples: East Indian, Pakistani, Bangladeshi, Sri Lankan, Indo-Caribbean descent)",NA,No,Prefer not to answer,Woman,NA,No,NA,Heterosexual/Straight,NA,"English,Not listed. Please specify (optional):",Tamil,Not listed. Please specify (optional):,Tamil,Kindergarten or earlier,I don't have a disability or ongoing medical condition,NA,NA,NA,NA,NA,9,10,15,11,67.93218333333333,37.75,23.65,49.54653,30.380714285714287,NA,
YorkU,Chemistry,CHEM 1000,c8a3f1f157cb9d51,4.333333333333333,2,1.1547005383792517,3,5,5,5.333333333333333,4,2.0816659994661326,6,3,7,1,3,4,1.5811388300841898,1,2,3,4,5,3,4,1.5811388300841898,1,2,3,4,5,0,3.7,5,1.888562063228706,3,2,4,5,1,1,4,5,6,6,3.3076923076923075,6,1.6191165682366608,3,4,3,5,4,7,3,2,4,2,4,3,1,5,1,2,5,4,2,1,2,7,3,4,3,2,"biological sciences (e.g. biochemistry, biology, biotechnology, botany, ecology, evolution, molecular biology, neuroscience, physiology)",NA,0,Scientists,who is into scientific side of stuff,3,5,5,5,5,5,5,5,5,5,5,5,5,No,NA,NA,"South Asian (examples: East Indian, Pakistani, Bangladeshi, Sri Lankan, Indo-Caribbean descent)",NA,I am not certain,At least one of my parents/guardians has completed a university degree,Woman,NA,No,NA,Heterosexual/Straight,NA,"English,Hindi,Punjabi",NA,Punjabi,NA,Kindergarten or earlier,I don't have a disability or ongoing medical condition,NA,NA,NA,NA,NA,25,2,10,1,66.83450833333333,46.666,35.14,61.584215,42.208,NA,
YorkU,Chemistry,CHEM 1000,ca009c9f6ec9cc28,5.666666666666667,1,0.5773502691896258,5,6,6,NA,NA,NA,NA,NA,NA,NA,5.8,1,0.44721359549995793,6,6,5,6,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"I imagine a person who's smart, motivated, and organized.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,NA,NA,"South Asian (examples: East Indian, Pakistani, Bangladeshi, Sri Lankan, Indo-Caribbean descent)",NA,I am not certain,"My parent(s)/guardian(s) have not completed a university degree, but may hold a high school diploma, college-level certificate/diploma, or an incomplete college or university degree",Woman,NA,No,NA,Heterosexual/Straight,NA,"English,Punjabi,Urdu",NA,"English,Urdu",NA,Kindergarten or earlier,I don't have a disability or ongoing medical condition,NA,NA,NA,NA,NA,22,0,10,5,56.54588888888889,NA,33.78,47.67716,NA,NA,
YorkU,Chemistry,CHEM 1000,ca3c4c8262ef6cc9,5.333333333333333,2,1.1547005383792517,4,6,6,5.333333333333333,2,1.1547005383792517,4,6,6,0,5.6,1,0.5477225575051662,5,6,5,6,6,5,2,1,4,6,6,5,4,-0.5999999999999996,3.1,3,1.1972189997378648,5,2,2,3,5,2,4,3,2,3,5.1923076923076925,5,1.132050556087696,5,6,4,6,6,4,6,6,5,6,2,6,5,4,6,6,4,6,6,7,4,4,5,6,4,6,"interdisciplinary science program (e.g. natural sciences, combined major in science, etc.)",NA,0,Someone who works hard in the field of science and chemistry and they strive to make big leaps during research and in their learning opportunities. They are also probably majoring in chemistry and aseeking a chemistry degree. The community is very responsive and helpful and will always answer any concerns or questions that you may have.,A person who is passionate about chemistry and want to further their knowledge in the field and maybe pursue career options in that field of study,3,5,0,0,0,0,1,7,0,7,4,1,8,No,NA,NA,"South Asian (examples: East Indian, Pakistani, Bangladeshi, Sri Lankan, Indo-Caribbean descent)",NA,Prefer not to answer,"My parent(s)/guardian(s) have not completed a university degree, but may hold a high school diploma, college-level certificate/diploma, or an incomplete college or university degree",Woman,NA,No,NA,Heterosexual/Straight,NA,"English,Not listed. Please specify (optional):",Tamil,"English,Not listed. Please specify (optional):",Tamil,Kindergarten or earlier,I don't have a disability or ongoing medical condition,NA,NA,NA,NA,NA,NA,18,11,12,68.60399166666666,13.959,20.95,43.473085,17.833285714285715,NA,
YorkU,Chemistry,CHEM 1000,caa4a178aa2f9c42,NA,NA,NA,NA,NA,NA,4.333333333333333,2,1.1547005383792517,3,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.4,3,1.5165750888103102,2,5,5,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"interdisciplinary science program (e.g. natural sciences, combined major in science, etc.)",NA,2,NA,A scientist in a laboratory setting,3,5,1,1,9,1,1,4,6,5,5,1,8,No,NA,NA,"Southeast Asian (examples: Filipino, Vietnamese, Cambodian, Thai, Indonesian descent)",NA,No,At least one of my parents/guardians has completed a university degree,Woman,NA,No,NA,Asexual,NA,"English,Filipino / Tagalog,French",NA,English,NA,Grade 4,I don't have a disability or ongoing medical condition,NA,NA,NA,NA,NA,10,7,1,10,51.844741666666664,13.665999999999999,10.81,34.692035,14.766142857142857,NA,
YorkU,Chemistry,CHEM 1000,cccf97b1d24dcfc8,4.666666666666667,1,0.5773502691896258,4,5,5,4.666666666666667,1,0.5773502691896258,4,5,5,0,3.4,2,0.8944271909999161,3,5,3,3,3,4.6,1,0.5477225575051662,4,5,4,5,5,1.1999999999999997,2.5,3,1.0801234497346435,5,2,2,2,2,2,4,2,2,2,4.115384615384615,3,0.8161824833662179,5,4,3,5,5,6,4,5,4,4,3,4,4,5,4,4,4,3,4,4,3,5,3,4,5,3,"biological sciences (e.g. biochemistry, biology, biotechnology, botany, ecology, evolution, molecular biology, neuroscience, physiology),chemistry",NA,1,People who are good at handling chemicals.,People who mix things and take risks haha.,3,6,4,6,4,6,6,5,6,6,5,6,6,No,NA,NA,"Southeast Asian (examples: Filipino, Vietnamese, Cambodian, Thai, Indonesian descent)",NA,I am not certain,At least one of my parents/guardians has completed a university degree,Woman,NA,No,NA,Bisexual,NA,"English,Vietnamese",NA,Vietnamese,NA,Grade 11,"Mental health condition (e.g., depression, anxiety, etc.)",NA,How included I feel in a class,NA,"Concentrating, learning, and/or remembering,Emotional, mental, or psychological health/wellbeing,Energy and fatigue,Executive functioning (i.e., planning, focussing, prioritizing tasks, managing time, etc.)",NA,12,10,10,2,74.4,67.334,82.77,91.485,70.73642857142858,NA,
YorkU,Chemistry,CHEM 1000,ce80c8751a1183c9,3,6,3.4641016151377544,1,7,1,NA,NA,NA,NA,NA,NA,NA,6.4,1,0.5477225575051662,6,6,6,7,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,NA,NA,"Middle Eastern / West Asian (examples: Arab, Persian, Egyptian, Iranian, Turkish)",NA,I am not certain,I am not certain,Woman,NA,No,NA,Asexual,NA,Persian / Farsi,NA,Persian / Farsi,NA,Grade 10,"Mental health condition (e.g., depression, anxiety, etc.)",NA,None of the above,NA,"Executive functioning (i.e., planning, focussing, prioritizing tasks, managing time, etc.),None of the above",NA,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
YorkU,Chemistry,CHEM 1000,d5f4502c1742a9fb,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.5,4,1.35400640077266,4,6,4,5,2,4,5,3,6,6,5.6923076923076925,5,0.9281909617845144,5,6,2,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,7,6,6,4,6,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,NA,NA,"South Asian (examples: East Indian, Pakistani, Bangladeshi, Sri Lankan, Indo-Caribbean descent)",NA,No,At least one of my parents/guardians has completed a university degree,Woman,NA,No,NA,Prefer not to answer,NA,"English,Hindi,Japanese,Urdu",NA,"English,Hindi,Urdu",NA,University or equivalent,I don't have a disability or ongoing medical condition,NA,NA,NA,NA,NA,NA,NA,10,NA,67.029525,47.791,62.84,72.63724500000001,52.44657142857143,NA,
YorkU,Chemistry,CHEM 1000,d65e1c6e4cd2927d,3.6666666666666665,1,0.5773502691896258,4,3,4,3.3333333333333335,1,0.5773502691896258,3,4,3,-0.33333333333333304,4.2,2,0.8366600265340756,5,5,3,4,4,4.8,2,0.8366600265340756,4,6,5,5,4,0.5999999999999996,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"biological sciences (e.g. biochemistry, biology, biotechnology, botany, ecology, evolution, molecular biology, neuroscience, physiology)",NA,2,It would be the type of person who want to be involved with the way sciences changes for our generation and be able to add onto existing knowledge in whatever chemistry field they choose.,Those who are committed in entering the field with strong ambitions wanting to make some sort of change within the community,3,1,1,7,7,7,7,1,7,8,0,6,10,No,NA,NA,"Black (examples: African, Afro-Caribbean, African-Canadian descent)",NA,Yes,At least one of my parents/guardians has completed a university degree,Woman,NA,No,NA,"Asexual,Heterosexual/Straight",NA,English,NA,English,NA,Kindergarten or earlier,I don't have a disability or ongoing medical condition,NA,NA,NA,NA,NA,0,0,10,15,62.78541666666666,NA,34.46,45.81715,NA,NA,
YorkU,Chemistry,CHEM 1000,da3d7f5cda40b963,4.666666666666667,1,0.5773502691896258,5,5,4,5.333333333333333,4,2.0816659994661326,3,6,7,0.6666666666666661,5.4,1,0.5477225575051661,6,5,5,5,6,6,0,0,6,6,6,6,6,0.5999999999999996,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"other (e.g. social sciences, humanities, business)",Nursing,1,"A analytical and logical person. Solves problems with a systematic, number and statical heavy approach.",NA,3,6,0,6,6,1,4,2,6,6,5,5,4,No,NA,NA,"East Asian (examples: Chinese, Korean, Japanese, Taiwanese descent)",NA,No,At least one of my parents/guardians has completed a university degree,Man,NA,No,NA,Heterosexual/Straight,NA,"English,Mandarin",NA,"English,Mandarin",NA,Kindergarten or earlier,I don't have a disability or ongoing medical condition,NA,NA,NA,NA,NA,20,5,7,5,76.03541666666666,69.334,93.24,97.09474999999999,75.87742857142857,NA,
